Price,Nifty_Close,Nifty_High,Nifty_Low,Nifty_Open,Nifty_Volume,SP500_Close,Nifty_pct_change,SP500_pct_change,Nifty_up,SP500_up
Ticker,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,^GSPC,,,,
Date,,,,,,,,,,
2018-08-21,11570.900390625,11581.75,11539.599609375,11576.2001953125,224200,2862.9599609375,0.00165779129785526,0.0024280177746833775,1,1
2018-08-23,11582.75,11620.7001953125,11546.7001953125,11620.7001953125,248500,2856.97998046875,0.0010240870610727093,0.0020685364303643095,1,1
2018-08-24,11557.099609375,11604.599609375,11532.0,11566.599609375,218800,2874.68994140625,-0.0022145337355118366,-0.00208874051692709,0,0
2018-08-27,11691.9501953125,11700.9501953125,11595.599609375,11605.849609375,199500,2896.739990234375,0.011668203138797129,0.006198839704363079,1,1
2018-08-28,11738.5,11760.2001953125,11710.5,11731.9501953125,241900,2897.52001953125,0.003981355027167455,0.007670409427647185,1,1
2018-08-29,11691.900390625,11753.2001953125,11678.849609375,11744.9501953125,251600,2914.0400390625,-0.003969809547642367,0.00026927832649970007,0,1
2018-08-30,11676.7998046875,11698.7998046875,11639.7001953125,11694.75,313800,2901.1298828125,-0.0012915424723947133,0.005701434129840033,0,1
2018-08-31,11680.5,11727.650390625,11640.099609375,11675.849609375,346500,2901.52001953125,0.00031688436681198695,-0.004430329054144866,1,0
2018-09-04,11520.2998046875,11602.5498046875,11496.849609375,11598.75,254800,2896.719970703125,-0.013715183024057165,0.00013447750859452157,0,1
2018-09-05,11476.9501953125,11542.650390625,11393.849609375,11514.849609375,246100,2888.60009765625,-0.0037628889968090995,-0.0016543221469484948,0,0
2018-09-06,11536.900390625,11562.25,11436.0498046875,11514.150390625,247900,2878.050048828125,0.005223530144531363,-0.002803126684318036,1,0
2018-09-07,11589.099609375,11603.0,11484.400390625,11558.25,295900,2871.679931640625,0.0045245444601755835,-0.0036523050860121087,1,0
2018-09-10,11438.099609375,11573.0,11427.2998046875,11570.25,286700,2877.1298828125,-0.013029485041085365,-0.002213344827027508,0,0
2018-09-12,11369.900390625,11380.75,11250.2001953125,11340.099609375,268200,2888.919921875,-0.005962460642859102,0.0018978268127400888,0,1
2018-09-14,11515.2001953125,11523.25,11430.5498046875,11443.5,276600,2904.97998046875,0.012779338401883056,0.004097847348822015,1,1
2018-09-17,11377.75,11464.9501953125,11366.900390625,11464.9501953125,201400,2888.800048828125,-0.011936413868727347,0.005559191333807112,0,1
2018-09-18,11278.900390625,11411.4501953125,11268.9501953125,11381.5498046875,240900,2904.31005859375,-0.008687975159851424,-0.005569722252617426,0,0
2018-09-19,11234.349609375,11332.0498046875,11210.900390625,11326.650390625,250600,2907.949951171875,-0.003949922395540484,0.005369014643958003,0,1
2018-09-21,11143.099609375,11346.7998046875,10866.4501953125,11271.2998046875,719000,2929.669921875,-0.00812241056873042,0.0012532727238796504,0,1
2018-09-25,11067.4501953125,11080.599609375,10882.849609375,10969.9501953125,405000,2915.56005859375,-0.006788902254706075,0.007469169369428874,0,1
2018-09-26,11053.7998046875,11145.5498046875,10993.0498046875,11145.5498046875,340500,2905.969970703125,-0.0012333817079910325,-0.004816195563840053,0,0
2018-09-27,10977.5498046875,11089.4501953125,10953.349609375,11079.7998046875,405700,2914.0,-0.006898080420062014,-0.003289278113945082,0,0
2018-09-28,10930.4501953125,11034.099609375,10850.2998046875,11008.099609375,478100,2913.97998046875,-0.004290539347394984,0.0027632870875580196,0,1
2018-10-01,11008.2998046875,11035.650390625,10821.5498046875,10930.900390625,387000,2924.590087890625,0.007122269255513958,-6.870120538793323e-06,1,0
2018-10-03,10858.25,10989.0498046875,10843.75,10982.7001953125,386800,2925.510009765625,-0.01363060666494631,0.003641105118425747,0,1
2018-10-04,10599.25,10754.7001953125,10547.25,10754.7001953125,425100,2901.610107421875,-0.023852830796859514,0.000314547286065503,0,1
2018-10-05,10316.4501953125,10540.650390625,10261.900390625,10514.099609375,606400,2885.570068359375,-0.026681114672028716,-0.008169482334351885,0,0
2018-10-08,10348.0498046875,10398.349609375,10198.400390625,10310.150390625,456200,2884.429931640625,0.003063031253653259,-0.005527978766503461,1,0
2018-10-09,10301.0498046875,10397.599609375,10279.349609375,10390.2998046875,430500,2880.340087890625,-0.004541918611438267,-0.00039511662920677093,0,0
2018-10-11,10234.650390625,10335.9501953125,10138.599609375,10169.7998046875,483500,2728.3701171875,-0.006445888071746286,-0.0014179036575431292,0,0
2018-10-12,10472.5,10492.4501953125,10322.150390625,10331.5498046875,343500,2767.1298828125,0.02323964183406524,-0.05276112058504101,1,0
2018-10-15,10512.5,10526.2998046875,10410.150390625,10524.2001953125,259500,2750.7900390625,0.003819527333492445,0.014206197825152422,1,1
2018-10-16,10584.75,10604.900390625,10525.2998046875,10550.150390625,265200,2809.919921875,0.006872770511296089,-0.005904978964482943,1,0
2018-10-17,10453.0498046875,10710.150390625,10436.4501953125,10688.7001953125,284800,2809.2099609375,-0.012442447418455793,0.02149560016316343,0,1
2018-10-19,10303.5498046875,10380.099609375,10249.599609375,10339.7001953125,357500,2767.780029296875,-0.014302046081609565,-0.00025266233815879335,0,0
2018-10-22,10245.25,10408.5498046875,10224.0,10405.849609375,297300,2755.8798828125,-0.0056582251546914986,-0.01474789432499335,0,0
2018-10-23,10146.7998046875,10222.099609375,10102.349609375,10152.599609375,302600,2740.68994140625,-0.009609350217173795,-0.004299527548581317,0,0
2018-10-24,10224.75,10290.650390625,10126.7001953125,10278.150390625,351400,2656.10009765625,0.007682244334463961,-0.005511829997012829,1,0
2018-10-26,10030.0,10128.849609375,10004.5498046875,10122.349609375,364300,2658.68994140625,-0.019046920462603034,-0.030864433977743855,0,0
2018-10-29,10250.849609375,10275.2998046875,10020.349609375,10078.099609375,364400,2641.25,0.022018904224825553,0.0009750550260831936,1,1
2018-10-30,10198.400390625,10285.099609375,10175.349609375,10239.400390625,289800,2682.6298828125,-0.005116572845048073,-0.0065595995737004476,0,0
2018-10-31,10386.599609375,10396.0,10105.099609375,10209.5498046875,375000,2711.739990234375,0.01845379780568379,0.015666780052058682,1,1
2018-11-01,10380.4501953125,10441.900390625,10341.900390625,10441.7001953125,348500,2740.3701171875,-0.0005920526730374132,0.010851331974038647,0,1
2018-11-02,10553.0,10606.9501953125,10457.7001953125,10462.2998046875,421200,2723.06005859375,0.01662257430466929,0.010557843693063784,1,1
2018-11-05,10524.0,10558.7998046875,10477.0,10558.75,301900,2738.31005859375,-0.0027480337344830685,-0.0063166863793988615,0,0
2018-11-07,10598.400390625,10616.4501953125,10582.2998046875,10614.4501953125,31200,2813.889892578125,0.007069592419707282,0.005600317169601965,1,1
2018-11-09,10585.2001953125,10619.5498046875,10544.849609375,10614.7001953125,296600,2781.010009765625,-0.0012454893970770264,0.027600904341412935,0,1
2018-11-12,10482.2001953125,10645.5,10464.0498046875,10607.7998046875,259700,2726.219970703125,-0.009730567027500525,-0.011684850533499325,0,0
2018-11-13,10582.5,10596.25,10440.5498046875,10451.900390625,254600,2722.179931640625,0.009568583199961456,-0.01970148934024063,1,0
2018-11-14,10576.2998046875,10651.599609375,10532.7001953125,10634.900390625,384500,2701.580078125,-0.0005858913595558901,-0.0014819196931705747,0,0
2018-11-16,10682.2001953125,10695.150390625,10631.150390625,10644.0,342800,2736.27001953125,0.010012990609254757,-0.007567410690302756,1,0
2018-11-19,10763.400390625,10774.7001953125,10688.7998046875,10731.25,272100,2690.72998046875,0.0076014485618920435,0.012840611939338054,1,1
2018-11-20,10656.2001953125,10740.849609375,10640.849609375,10740.099609375,295200,2641.889892578125,-0.009959695953136949,-0.01664310858849427,0,0
2018-11-21,10600.0498046875,10671.2998046875,10562.349609375,10670.9501953125,300900,2649.929931640625,-0.00526926949530282,-0.01815124083246611,0,0
2018-11-28,10728.849609375,10757.7998046875,10699.849609375,10708.75,424500,2743.7900390625,0.012150867878992777,0.0030432907461763747,1,1
2018-11-29,10858.7001953125,10883.0498046875,10782.349609375,10808.7001953125,691300,2737.800048828125,0.012102936537020215,0.03541984499332185,1,1
2018-11-30,10876.75,10922.4501953125,10835.099609375,10892.099609375,453900,2760.169921875,0.001662243580064171,-0.0021831080910337253,1,0
2018-12-03,10883.75,10941.2001953125,10845.349609375,10930.7001953125,409700,2790.3701171875,0.000643574597191332,0.008170747552017188,1,1
2018-12-04,10869.5,10890.9501953125,10833.349609375,10877.099609375,322100,2700.06005859375,-0.0013092913747559942,0.010941426132194287,0,1
2018-12-06,10601.150390625,10722.650390625,10588.25,10718.150390625,318500,2695.949951171875,-0.024688312192373107,-0.03236490314939877,0,0
2018-12-07,10693.7001953125,10704.5498046875,10599.349609375,10644.7998046875,325800,2633.080078125,0.008730166187373989,-0.0015222281477752508,1,0
2018-12-10,10488.4501953125,10558.849609375,10474.9501953125,10508.7001953125,381300,2637.719970703125,-0.019193543511718203,-0.023320118765389863,0,0
2018-12-11,10549.150390625,10567.150390625,10333.849609375,10350.0498046875,425500,2636.780029296875,0.005787336945131116,0.0017621539947350051,1,1
2018-12-12,10737.599609375,10752.2001953125,10560.7998046875,10591.0,360500,2651.070068359375,0.01786392380162427,-0.00035634616892232795,1,0
2018-12-13,10791.5498046875,10838.599609375,10749.5,10810.75,376200,2650.5400390625,0.005024418610784842,0.005419503676349802,1,1
2018-12-14,10805.4501953125,10815.75,10752.099609375,10784.5,340100,2599.949951171875,0.001288081033454791,-0.00019993032368359476,1,0
2018-12-17,10888.349609375,10900.349609375,10844.849609375,10853.2001953125,296900,2545.93994140625,0.007672000015183311,-0.019086709555430348,1,0
2018-12-18,10908.7001953125,10915.400390625,10819.099609375,10850.900390625,286100,2546.159912109375,0.0018690239262686426,-0.020773480559224233,1,0
2018-12-19,10967.2998046875,10985.150390625,10928.0,10930.5498046875,312100,2506.9599609375,0.005371823253533137,8.640058610476231e-05,1,1
2018-12-20,10951.7001953125,10962.5498046875,10880.0498046875,10885.2001953125,318900,2467.419921875,-0.001422374664029169,-0.01539571453679811,0,0
2018-12-21,10754.0,10963.650390625,10738.650390625,10944.25,377500,2416.6201171875,-0.018052009440243655,-0.01577210632742365,0,0
2018-12-24,10663.5,10782.2998046875,10649.25,10780.900390625,223400,2351.10009765625,-0.008415473312255894,-0.020588228309714296,0,0
2018-12-26,10729.849609375,10747.5,10534.5498046875,10635.4501953125,263700,2467.699951171875,0.006222123071693231,-0.027112254452099527,1,0
2018-12-27,10779.7998046875,10834.2001953125,10764.4501953125,10817.900390625,456100,2488.830078125,0.004655255863871277,0.04959374278953943,1,1
2018-12-28,10859.900390625,10893.599609375,10817.150390625,10820.9501953125,245500,2485.739990234375,0.007430619064249022,0.008562680784222065,1,1
2018-12-31,10862.5498046875,10923.5498046875,10853.2001953125,10913.2001953125,180900,2506.85009765625,0.00024396301689710853,-0.0012415825080966947,1,0
2019-01-02,10792.5,10895.349609375,10735.0498046875,10868.849609375,309700,2510.030029296875,-0.006448744166611009,0.00849248413140935,0,1
2019-01-03,10672.25,10814.0498046875,10661.25,10796.7998046875,286200,2447.889892578125,-0.011141996757007222,0.0012684969251244294,0,1
2019-01-04,10727.349609375,10741.0498046875,10628.650390625,10699.7001953125,296600,2531.93994140625,0.0051628859308019415,-0.02475673039503723,1,0
2019-01-07,10771.7998046875,10835.9501953125,10750.150390625,10804.849609375,269400,2549.68994140625,0.004143632577580325,0.03433571464262353,1,1
2019-01-08,10802.150390625,10818.4501953125,10733.25,10786.25,277700,2574.409912109375,0.0028175965472634346,0.007010434848680358,1,1
2019-01-09,10855.150390625,10870.400390625,10749.400390625,10862.400390625,333000,2584.9599609375,0.004906430486840696,0.009695285023358924,1,1
2019-01-10,10821.599609375,10859.349609375,10801.7998046875,10859.349609375,254400,2596.639892578125,-0.0030907707440862575,0.004098045450532162,0,1
2019-01-11,10794.9501953125,10850.150390625,10739.400390625,10834.75,260800,2596.260009765625,-0.0024626132017869784,0.004518418782931244,0,1
2019-01-14,10737.599609375,10808.0,10692.349609375,10807.0,298800,2582.610107421875,-0.005312723532749919,-0.00014629784190933748,0,0
2019-01-15,10886.7998046875,10896.9501953125,10777.5498046875,10777.5498046875,310700,2610.300048828125,0.013895116296032572,-0.005257525167898014,1,0
2019-01-16,10890.2998046875,10928.150390625,10876.900390625,10899.650390625,276500,2616.10009765625,0.0003214902508350548,0.010721688622945758,1,1
2019-01-17,10905.2001953125,10930.650390625,10844.650390625,10920.849609375,271700,2635.9599609375,0.001368225934293088,0.0022219854881162515,1,1
2019-01-18,10906.9501953125,10928.2001953125,10852.2001953125,10914.849609375,323800,2670.7099609375,0.0001604738994844812,0.0075914003822110665,1,1
2019-01-22,10922.75,10949.7998046875,10864.150390625,10949.7998046875,300800,2632.89990234375,0.001448599691441732,0.01318305304897005,1,1
2019-01-23,10831.5,10944.7998046875,10811.9501953125,10931.0498046875,298900,2638.699951171875,-0.008354123274816327,-0.014157306164566674,0,0
2019-01-24,10849.7998046875,10866.599609375,10798.650390625,10844.0498046875,361100,2642.330078125,0.001689498655541799,0.0022029127742235755,1,1
2019-01-25,10780.5498046875,10931.7001953125,10756.4501953125,10859.75,463400,2664.760009765625,-0.006382606245884936,0.0013757255543636049,0,1
2019-01-28,10661.5498046875,10804.4501953125,10630.9501953125,10792.4501953125,419700,2643.85009765625,-0.011038398055380982,0.008488694060713842,0,1
2019-01-29,10652.2001953125,10690.349609375,10583.650390625,10653.7001953125,356900,2640.0,-0.0008769465552643796,-0.007846827493937836,0,0
2019-01-30,10651.7998046875,10710.2001953125,10612.849609375,10702.25,410100,2681.050048828125,-3.758759858607519e-05,-0.0014562465775435074,0,0
2019-01-31,10830.9501953125,10838.0498046875,10678.5498046875,10690.5498046875,604800,2704.10009765625,0.016818790618479573,0.01554926091974429,1,1
2019-02-01,10893.650390625,10983.4501953125,10813.4501953125,10851.349609375,482300,2706.530029296875,0.005788983808607595,0.008597395948725328,1,1
2019-02-04,10912.25,10927.900390625,10814.150390625,10876.75,318300,2724.8701171875,0.0017073807867935553,0.0008986100931438479,1,1
2019-02-05,10934.349609375,10956.7001953125,10886.7001953125,10908.650390625,268100,2737.699951171875,0.0020252110586724825,0.006776236617404008,1,1
2019-02-06,11062.4501953125,11072.599609375,10962.7001953125,10965.099609375,298500,2731.610107421875,0.011715428033110209,0.00470842037697472,1,1
2019-02-07,11069.400390625,11118.099609375,11043.599609375,11070.4501953125,263500,2706.050048828125,0.0006282690714798367,-0.0022244379802809355,1,0
2019-02-08,10943.599609375,11041.2001953125,10925.4501953125,11023.5,352800,2707.8798828125,-0.011364733121095205,-0.009357140143940179,0,0
2019-02-11,10888.7998046875,10930.900390625,10857.099609375,10930.900390625,286000,2709.800048828125,-0.005007475295473629,0.0006762010869560964,0,1
2019-02-12,10831.400390625,10910.900390625,10823.7998046875,10879.7001953125,292300,2744.72998046875,-0.005271417887377283,0.0007091030986317026,0,1
2019-02-14,10746.0498046875,10792.7001953125,10718.75,10786.099609375,627000,2745.72998046875,-0.007879921603800577,0.0128902247439735,0,1
2019-02-15,10724.400390625,10785.75,10620.400390625,10780.25,521900,2775.60009765625,-0.002014639281967212,0.000364334563733415,0,1
2019-02-19,10604.349609375,10722.849609375,10585.650390625,10636.7001953125,291500,2779.760009765625,-0.01119417187696059,0.01087875260858695,0,1
2019-02-20,10735.4501953125,10752.7001953125,10646.400390625,10655.4501953125,289200,2784.699951171875,0.012362906803977669,0.0014987433214488366,1,1
2019-02-21,10789.849609375,10808.849609375,10721.5,10744.099609375,279600,2774.8798828125,0.005067269008080633,0.0017771107537685182,1,1
2019-02-22,10791.650390625,10801.5498046875,10758.400390625,10782.7001953125,396800,2792.669921875,0.00016689586186968697,-0.003526436790880272,1,0
2019-02-25,10880.099609375,10887.099609375,10788.0498046875,10813.25,385900,2796.110107421875,0.008196078963680797,0.006411102394986878,1,1
2019-02-26,10835.2998046875,10888.75,10729.2998046875,10775.2998046875,415000,2793.89990234375,-0.004117591409631749,0.0012318625699112573,0,1
2019-02-27,10806.650390625,10939.7001953125,10751.2001953125,10881.2001953125,381100,2792.3798828125,-0.002644081343287419,-0.0007904570968998437,0,0
2019-02-28,10792.5,10865.7001953125,10784.849609375,10865.7001953125,644200,2784.489990234375,-0.0013094150466157473,-0.0005440493877303387,0,0
2019-03-01,10863.5,10877.900390625,10823.099609375,10842.650390625,308500,2803.68994140625,0.006578642575862936,-0.0028255083152146643,1,0
2019-03-05,10987.4501953125,10994.900390625,10817.0,10864.849609375,373200,2789.64990234375,0.011409784628572783,0.00689532059343434,1,1
2019-03-06,11053.0,11062.2998046875,10998.849609375,11024.849609375,372600,2771.449951171875,0.005965879573721855,-0.005007700336313925,1,0
2019-03-07,11058.2001953125,11089.0498046875,11027.099609375,11077.9501953125,321200,2748.929931640625,0.00047047817900125466,-0.006524098653592381,1,0
2019-03-08,11035.400390625,11049.0,11008.9501953125,11038.849609375,326600,2743.070068359375,-0.0020618006804727917,-0.00812571755868352,0,0
2019-03-11,11168.0498046875,11180.900390625,11059.849609375,11068.75,352200,2783.300048828125,0.012020353532001593,-0.0021316888487414865,1,0
2019-03-12,11301.2001953125,11320.400390625,11227.0,11231.349609375,391300,2791.52001953125,0.011922438828049886,0.014666041867757107,1,1
2019-03-13,11341.7001953125,11352.2998046875,11276.599609375,11326.2001953125,383000,2810.919921875,0.0035836901656514097,0.0029533182046204143,1,1
2019-03-14,11343.25,11383.4501953125,11313.75,11382.5,294500,2808.47998046875,0.00013664659273393553,0.006949583813841809,1,1
2019-03-15,11426.849609375,11487.0,11370.7998046875,11376.849609375,463700,2822.47998046875,0.007369987382364052,-0.0008680223820187738,1,0
2019-03-18,11462.2001953125,11530.150390625,11412.5,11473.849609375,320300,2832.93994140625,0.0030936423551506387,0.00498490290027398,1,1
2019-03-19,11532.400390625,11543.849609375,11451.25,11500.2998046875,326100,2832.570068359375,0.006124495656707252,0.0037059469012648005,1,1
2019-03-20,11521.0498046875,11556.099609375,11503.099609375,11553.349609375,366300,2824.22998046875,-0.0009842344657688962,-0.0001305615560248663,0,0
2019-03-22,11456.900390625,11572.7998046875,11434.5498046875,11549.2001953125,386200,2800.7099609375,-0.005568018119008533,-0.0029443536044478913,0,0
2019-03-25,11354.25,11395.650390625,11311.599609375,11395.650390625,294500,2798.360107421875,-0.008959700017030503,-0.008327940604662243,0,0
2019-03-26,11483.25,11496.75,11352.4501953125,11375.2001953125,282600,2818.4599609375,0.011361384503600025,-0.000839020658475631,1,0
2019-03-27,11445.0498046875,11546.2001953125,11413.0,11531.4501953125,350400,2805.3701171875,-0.0033266013813597617,0.007182725862306283,0,1
2019-03-28,11570.0,11588.5,11452.4501953125,11463.650390625,527700,2815.43994140625,0.010917400749215211,-0.0046443248906916645,1,0
2019-04-01,11669.150390625,11738.099609375,11644.75,11665.2001953125,379600,2867.18994140625,0.008569610252809001,0.003589481529391092,1,1
2019-04-02,11713.2001953125,11729.349609375,11655.849609375,11711.5498046875,386100,2867.239990234375,0.0037748939051200914,0.01838078633428486,1,1
2019-04-03,11643.9501953125,11761.0,11629.150390625,11735.2998046875,365800,2873.39990234375,-0.005912133221091298,1.745570720723677e-05,0,1
2019-04-04,11598.0,11662.5498046875,11559.2001953125,11660.2001953125,349000,2879.389892578125,-0.003946272059030087,0.002148376881724312,0,1
2019-04-05,11665.9501953125,11689.650390625,11609.5,11638.400390625,266700,2892.739990234375,0.005858785593421345,0.0020846350796801527,1,1
2019-04-08,11604.5,11710.2998046875,11549.099609375,11704.349609375,260900,2895.77001953125,-0.005267483083991831,0.004636432770241061,0,1
2019-04-09,11671.9501953125,11683.900390625,11569.7001953125,11612.0498046875,300500,2878.199951171875,0.005812417192683883,0.0010474599539205265,1,1
2019-04-10,11584.2998046875,11680.0498046875,11571.75,11646.849609375,359900,2888.2099609375,-0.007509489773200095,-0.006067494393846573,0,0
2019-04-11,11596.7001953125,11606.7001953125,11550.5498046875,11592.5498046875,279800,2888.320068359375,0.0010704480058416621,0.0034778715639784963,1,1
2019-04-12,11643.4501953125,11657.349609375,11578.7998046875,11612.849609375,246000,2907.409912109375,0.0040313191867198395,3.8123067008344336e-05,1,1
2019-04-15,11690.349609375,11704.599609375,11648.25,11667.0,290000,2905.580078125,0.0040279653604204935,0.006609324208602496,1,1
2019-04-16,11787.150390625,11810.9501953125,11731.5498046875,11736.2001953125,354300,2907.06005859375,0.008280400884877803,-0.0006293691084816588,1,0
2019-04-18,11752.7998046875,11856.150390625,11738.5,11856.150390625,339700,2905.030029296875,-0.0029142400664389223,0.0005093580038946222,0,1
2019-04-22,11594.4501953125,11727.0498046875,11583.9501953125,11727.0498046875,260400,2907.969970703125,-0.013473352052831178,-0.0006983100644494256,0,0
2019-04-23,11575.9501953125,11645.9501953125,11564.7998046875,11612.9501953125,272500,2933.679931640625,-0.0015955909670886115,0.001012017561471401,0,1
2019-04-24,11726.150390625,11740.849609375,11578.849609375,11601.5,335200,2927.25,0.012975193636658888,0.008841205788409079,1,1
2019-04-25,11641.7998046875,11796.75,11624.2998046875,11735.7001953125,604400,2926.169921875,-0.007193374050953438,-0.002191763174733685,0,0
2019-04-26,11754.650390625,11762.900390625,11661.75,11683.75,333500,2939.8798828125,0.009693568677590747,-0.0003689736527457965,1,0
2019-04-30,11748.150390625,11756.25,11655.900390625,11748.75,532600,2945.830078125,-0.0005529726349993158,0.0046852921407636305,0,1
2019-05-02,11724.75,11789.2998046875,11699.5498046875,11725.5498046875,380300,2917.52001953125,-0.001991836148409698,0.002023958647864088,0,1
2019-05-03,11712.25,11770.900390625,11699.349609375,11722.599609375,305500,2945.639892578125,-0.0010661208128105448,-0.009610214385403104,0,0
2019-05-06,11598.25,11632.5498046875,11571.349609375,11605.7998046875,299000,2932.469970703125,-0.00973339879186319,0.009638279380647763,0,1
2019-05-07,11497.900390625,11657.0498046875,11484.4501953125,11651.5,337500,2884.050048828125,-0.008652133673183404,-0.004470988428756373,0,0
2019-05-08,11359.4501953125,11479.099609375,11346.9501953125,11478.7001953125,372800,2879.419921875,-0.012041345863927244,-0.016511651392423388,0,0
2019-05-09,11301.7998046875,11357.599609375,11255.0498046875,11322.400390625,373000,2870.719970703125,-0.005075103956069027,-0.0016054253132695706,0,0
2019-05-10,11278.900390625,11345.7998046875,11251.0498046875,11314.150390625,387300,2881.39990234375,-0.0020261741013145596,-0.0030214249424966866,0,0
2019-05-13,11148.2001953125,11300.2001953125,11125.599609375,11258.7001953125,357600,2811.8701171875,-0.011588026384304118,0.0037202972597878414,0,1
2019-05-14,11222.0498046875,11294.75,11108.2998046875,11151.650390625,398100,2834.409912109375,0.006624352638199937,-0.02413055719884427,1,0
2019-05-15,11157.0,11286.7998046875,11136.9501953125,11271.7001953125,414200,2850.9599609375,-0.005796606308085428,0.008015944543135589,0,1
2019-05-16,11257.099609375,11281.5498046875,11143.349609375,11180.349609375,350700,2876.320068359375,0.008971910851931497,0.00583897507464215,1,1
2019-05-17,11407.150390625,11426.150390625,11259.849609375,11261.900390625,412100,2859.530029296875,0.013329435330307948,0.008895287120600504,1,1
2019-05-20,11828.25,11845.2001953125,11591.7001953125,11651.900390625,452100,2840.22998046875,0.036915407876193296,-0.005837333350761975,1,0
2019-05-21,11709.099609375,11883.5498046875,11682.7998046875,11863.650390625,381000,2864.360107421875,-0.010073374389702572,-0.0067493779153879885,0,0
2019-05-22,11737.900390625,11784.7998046875,11682.400390625,11727.9501953125,355900,2856.27001953125,0.0024596922232125173,0.008495835590448308,1,1
2019-05-23,11657.0498046875,12041.150390625,11614.5,11901.2998046875,569000,2822.239990234375,-0.006887993870017373,-0.0028243962306494508,0,0
2019-05-24,11844.099609375,11859.0,11658.099609375,11748.0,374600,2826.06005859375,0.016046067214389392,-0.01191414994527018,1,0
2019-05-28,11928.75,11958.5498046875,11864.900390625,11958.349609375,598300,2802.389892578125,0.007147051562956808,0.0013535590072402126,1,1
2019-05-29,11861.099609375,11931.900390625,11836.7998046875,11905.7998046875,318100,2783.02001953125,-0.005671205333752538,-0.008375676922946718,0,0
2019-05-30,11945.900390625,11968.5498046875,11859.400390625,11865.2998046875,421200,2788.860107421875,0.007149487319284775,-0.0069119122568113145,1,0
2019-05-31,11922.7998046875,12039.25,11829.4501953125,11999.7998046875,438900,2752.06005859375,-0.0019337668306382838,0.0020984713906617714,0,1
2019-06-03,12088.5498046875,12103.0498046875,11920.099609375,11953.75,315300,2744.449951171875,0.013901936014629301,-0.01319537280847849,1,0
2019-06-04,12021.650390625,12095.2001953125,12005.849609375,12052.650390625,289200,2803.27001953125,-0.005534114111566901,-0.0027652403144732274,0,0
2019-06-06,11843.75,12039.7998046875,11830.25,12039.7998046875,415200,2843.489990234375,-0.014798333410505293,0.021432370568193138,0,1
2019-06-07,11870.650390625,11897.5,11769.5,11865.2001953125,302500,2873.340087890625,0.0022712730870713127,0.014347519298141043,1,1
2019-06-10,11922.7001953125,11975.0498046875,11871.75,11934.900390625,303300,2886.72998046875,0.004384747505377318,0.01049769746289475,1,1
2019-06-11,11965.599609375,12000.349609375,11904.349609375,11959.849609375,332200,2885.719970703125,0.0035981290613484873,0.0046600444669098184,1,1
2019-06-12,11906.2001953125,11962.4501953125,11866.349609375,11962.4501953125,283700,2879.840087890625,-0.004964181988503125,-0.00034988023558091275,0,0
2019-06-13,11914.0498046875,11931.349609375,11817.0498046875,11873.900390625,447900,2891.639892578125,0.0006592875347493088,-0.0020375791387226005,1,0
2019-06-14,11823.2998046875,11911.849609375,11797.7001953125,11910.099609375,390300,2886.97998046875,-0.007617057296864349,0.004097381912668174,0,1
2019-06-17,11672.150390625,11844.0498046875,11657.75,11844.0,295500,2889.669921875,-0.012784029548381648,-0.001611511904139773,0,0
2019-06-18,11691.5,11727.2001953125,11641.150390625,11677.0498046875,365500,2917.75,0.0016577587443133979,0.0009317492412306283,1,1
2019-06-19,11691.4501953125,11802.5,11625.099609375,11744.4501953125,446900,2926.4599609375,-4.259905700743083e-06,0.009717399870633026,0,1
2019-06-20,11831.75,11843.5,11635.0498046875,11653.650390625,442000,2954.179931640625,0.012000205478679637,0.002985163546397107,1,1
2019-06-21,11724.099609375,11827.9501953125,11705.099609375,11827.599609375,468400,2950.4599609375,-0.009098433505187353,0.009472185190685156,0,1
2019-06-24,11699.650390625,11754.0,11670.2001953125,11725.7998046875,277600,2945.35009765625,-0.002085381356743965,-0.0012592227925193322,0,0
2019-06-25,11796.4501953125,11814.400390625,11651.0,11681.0,300500,2917.3798828125,0.008273734808782462,-0.0017318870104667816,1,0
2019-06-26,11847.5498046875,11871.849609375,11757.5498046875,11768.150390625,327900,2913.780029296875,0.004331778503613437,-0.009496397343734198,1,0
2019-06-27,11841.5498046875,11911.150390625,11821.0498046875,11860.849609375,480200,2924.919921875,-0.0005064338279993086,-0.0012339337557076835,0,0
2019-06-28,11788.849609375,11871.7001953125,11775.5,11861.150390625,303900,2941.760009765625,-0.004450447465215945,0.003823175554131808,0,1
2019-07-01,11865.599609375,11884.650390625,11830.7998046875,11839.900390625,278400,2964.330078125,0.006510389269786421,0.0057574526279098315,1,1
2019-07-02,11910.2998046875,11917.4501953125,11814.7001953125,11890.2998046875,363200,2973.010009765625,0.003767209141051886,0.007672301032188189,1,1
2019-07-03,11916.75,11945.2001953125,11887.0498046875,11932.150390625,340500,2995.820068359375,0.0005415644793391738,0.002928125887423194,1,1
2019-07-05,11811.150390625,11981.75,11797.900390625,11964.75,530700,2990.409912109375,-0.008861443713680361,0.007672378673070135,0,1
2019-07-08,11558.599609375,11771.900390625,11523.2998046875,11770.400390625,464000,2975.949951171875,-0.02138240331360608,-0.00180590159841032,0,0
2019-07-09,11555.900390625,11582.5498046875,11461.0,11531.599609375,442500,2979.6298828125,-0.00023352472109261502,-0.004835444424841517,0,0
